2.33	70.5239
2.335	70.5909
2.34	70.6579
2.345	70.7249
2.35	70.7919
2.355	70.8589
2.36	70.9259
2.365	70.9939
2.37	71.0639
2.375	71.1309
2.38	71.2009
2.385	71.2749
2.39	71.3489
2.395	71.4219
2.4	71.4939
2.405	71.5669
2.41	71.6379
2.415	71.7049
2.42	71.7709
2.425	71.8369
2.43	71.9019
2.435	71.9679
2.44	72.0339
2.445	72.0989
2.45	72.1619
2.455	72.2269
2.46	72.2979
2.465	72.3759
2.47	72.4549
2.475	72.5329
2.48	72.6129
2.485	72.6939
2.49	72.7759
2.495	72.8569
2.5	72.9379
2.505	73.0139
2.51	73.0859
2.515	73.1569
2.52	73.2289
2.525	73.2989
2.53	73.3669
2.535	73.4359
2.54	73.5049
2.545	73.5739
2.55	73.6459
2.555	73.7149
2.56	73.7839
2.565	73.8529
2.57	73.9219
2.575	73.9909
2.58	74.0599
2.585	74.1289
2.59	74.1969
2.595	74.2629
2.6	74.3339
2.605	74.4049
2.61	74.4769
2.615	74.5469
2.62	74.6149
2.625	74.6839
2.63	74.7519
2.635	74.8199
2.64	74.8879
2.645	74.9499
2.65	75.0079
2.655	75.0659
2.66	75.1249
2.665	75.1889
2.67	75.2519
2.675	75.3159
2.68	75.3799
2.685	75.4429
2.69	75.5069
2.695	75.5699
2.7	75.6339
2.705	75.6959
2.71	75.7559
2.715	75.8199
2.72	75.8839
2.725	75.9489
2.73	76.0179
2.735	76.0889
2.74	76.1619
2.745	76.2339
2.75	76.3069
2.755	76.3799
2.76	76.4519
2.765	76.5249
2.77	76.5979
2.775	76.6709
2.78	76.7419
2.785	76.8099
2.79	76.8779
2.795	76.9479
2.8	77.0229
2.805	77.0989
2.81	77.1739
2.815	77.2489
2.82	77.3219
2.825	77.3929
2.83	77.4649
2.835	77.5379
2.84	77.6089
2.845	77.6779
2.85	77.7469
2.855	77.8159
2.86	77.8819
2.865	77.9449
2.87	78.0079
2.875	78.0709
2.88	78.1339
2.885	78.1959
2.89	78.2589
2.895	78.3219
2.9	78.3839
2.905	78.4469
2.91	78.5069
2.915	78.5699
2.92	78.6329
2.925	78.6959
2.93	78.7569
2.935	78.8149
2.94	78.8739
2.945	78.9319
2.95	78.9899
2.955	79.0479
2.96	79.1029
2.965	79.1579
2.97	79.2129
2.975	79.2679
2.98	79.3239
2.985	79.3809
2.99	79.4379
2.995	79.4939
3	79.5489
3.005	79.5989
3.01	79.6459
3.015	79.6929
3.02	79.7399
3.025	79.7869
3.03	79.8339
3.035	79.8809
3.04	79.9279
3.045	79.9779
3.05	80.0329
3.055	80.0899
3.06	80.1459
3.065	80.2009
3.07	80.2549
3.075	80.3099
3.08	80.3649
3.085	80.4189
3.09	80.4719
3.095	80.5219
3.1	80.5739
3.105	80.6249
3.11	80.6759
3.115	80.7259
3.12	80.7749
3.125	80.8239
3.13	80.8739
3.135	80.9229
3.14	80.9689
3.145	81.0119
3.15	81.0549
3.155	81.0969
3.16	81.1399
3.165	81.1829
3.17	81.2249
3.175	81.2679
3.18	81.3109
3.185	81.3579
3.19	81.4069
3.195	81.4539
3.2	81.4989
3.205	81.5439
3.21	81.5889
3.215	81.6349
3.22	81.6799
3.225	81.7249
3.23	81.7699
3.235	81.8179
3.24	81.8659
3.245	81.9139
3.25	81.9619
3.255	82.0099
3.26	82.0599
3.265	82.1119
3.27	82.1639
3.275	82.2159
3.28	82.2609
3.285	82.3069
3.29	82.3529
3.295	82.3969
3.3	82.4399
3.305	82.4829
3.31	82.5249
3.315	82.5659
3.32	82.6069
3.325	82.6599
3.33	82.7129
3.335	82.7669
3.34	82.8229
3.345	82.8799
3.35	82.9369
3.355	82.9929
3.36	83.0499
3.365	83.1079
3.37	83.1519
3.375	83.1959
3.38	83.2439
3.385	83.2909
3.39	83.3359
3.395	83.3799
3.4	83.4229
3.405	83.4649
3.41	83.5069
3.415	83.5429
3.42	83.5799
3.425	83.6159
3.43	83.6539
3.435	83.6929
3.44	83.7329
3.445	83.7699
3.45	83.8049
3.455	83.8399
3.46	83.8809
3.465	83.9259
3.47	83.9699
3.475	84.0119
3.48	84.0529
3.485	84.0939
3.49	84.1349
3.495	84.1759
3.5	84.2179
3.505	84.2569
3.51	84.2949
3.515	84.3349
3.52	84.3749
3.525	84.4139
3.53	84.4539
3.535	84.4929
3.54	84.5329
3.545	84.5719
3.55	84.6149
3.555	84.6569
3.56	84.6999
3.565	84.7429
3.57	84.7859
3.575	84.8289
3.58	84.8719
3.585	84.9139
3.59	84.9569
3.595	85.0009
3.6	85.0449
3.605	85.0889
3.61	85.1319
3.615	85.1719
3.62	85.2129
3.625	85.2539
3.63	85.2949
3.635	85.3349
3.64	85.3759
3.645	85.4149
3.65	85.4539
3.655	85.4939
3.66	85.5409
3.665	85.5879
3.67	85.6349
3.675	85.6819
3.68	85.7229
3.685	85.7609
3.69	85.7989
3.695	85.8359
3.7	85.8739
3.705	85.9109
3.71	85.9489
3.715	85.9859
3.72	86.0239
3.725	86.0629
3.73	86.1009
3.735	86.1409
3.74	86.1809
3.745	86.2199
3.75	86.2569
3.755	86.2929
3.76	86.3299
3.765	86.3669
3.77	86.4009
3.775	86.4379
3.78	86.4749
3.785	86.5109
3.79	86.5479
3.795	86.5899
3.8	86.6319
