Krok,Czas_[ms],Pozycja_Z_[mm],Gestosc_wzgledna_[-],Ulamek_cieczy_Yl_[-],Ulamek_pary_Yv_[-],Predkosc_cieczy_[m/s],Predkosc_gazu_[m/s],Srednica_kropel_SMD_[um],Temp_kropel_[K],Temp_gazu_[K],Promien_strugi_b_[mm]
000000,0.00000,193.9395,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,194.0759,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,194.2124,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,194.3488,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,194.4852,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,194.6217,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,194.7581,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,194.8945,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,195.0310,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,195.1674,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,195.3038,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,195.4403,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,195.5767,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,195.7131,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,195.8496,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,195.9860,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,196.1224,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,196.2589,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,196.3953,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,196.5317,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,196.6682,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,196.8046,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,196.9410,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,197.0775,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,197.2139,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,197.3503,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,197.4868,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,197.6232,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,197.7596,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,197.8961,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,198.0325,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,198.1689,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,198.3054,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,198.4418,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,198.5782,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,198.7147,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,198.8511,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,198.9875,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,199.1240,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,199.2604,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,199.3968,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,199.5333,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,199.6697,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,199.8061,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,199.9426,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,200.0790,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,200.2154,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,200.3519,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,200.4883,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,200.6247,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,200.7612,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,200.8976,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,201.0340,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,201.1705,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,201.3069,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,201.4433,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,201.5798,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,201.7162,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,201.8526,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,201.9891,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,202.1255,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,202.2619,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,202.3984,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,202.5348,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,202.6712,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,202.8077,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,202.9441,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,203.0805,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,203.2170,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,203.3534,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,203.4898,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,203.6263,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,203.7627,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,203.8991,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,204.0356,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,204.1720,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,204.3084,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,204.4449,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,204.5813,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,204.7177,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,204.8541,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,204.9906,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,205.1270,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,205.2634,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,205.3999,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,205.5363,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,205.6727,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,205.8092,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,205.9456,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,206.0820,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,206.2185,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,206.3549,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,206.4913,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,206.6278,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,206.7642,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,206.9006,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,207.0371,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,207.1735,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,207.3099,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,207.4464,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,207.5828,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,207.7192,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,207.8557,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,207.9921,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,208.1285,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,208.2650,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,208.4014,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,208.5378,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,208.6743,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,208.8107,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,208.9471,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,209.0836,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,209.2200,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,209.3564,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,209.4929,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,209.6293,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,209.7657,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,209.9022,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,210.0386,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,210.1750,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,210.3115,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,210.4479,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,210.5843,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,210.7208,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,210.8572,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,210.9936,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,211.1301,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,211.2665,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,211.4029,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,211.5394,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,211.6758,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,211.8122,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,211.9487,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,212.0851,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,212.2215,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,212.3580,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,212.4944,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,212.6308,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,212.7673,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,212.9037,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,213.0401,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,213.1766,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,213.3130,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,213.4494,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,213.5859,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,213.7223,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,213.8587,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,213.9952,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,214.1316,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,214.2680,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,214.4045,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,214.5409,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,214.6773,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,214.8138,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,214.9502,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,215.0866,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,215.2231,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,215.3595,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,215.4959,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,215.6324,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,215.7688,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,215.9052,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,216.0417,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,216.1781,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,216.3145,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,216.4510,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,216.5874,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,216.7238,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,216.8603,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,216.9967,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,217.1331,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,217.2696,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,217.4060,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,217.5424,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,217.6789,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,217.8153,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,217.9517,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,218.0882,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,218.2246,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
000000,0.00000,218.3610,0.0021,0.000000,0.000000,0.0000,0.0000,0.0000,0.00,244.78,0.0682
009999,0.00000,0.0682,0.0041,0.474652,0.011038,57.7775,2.4813,56.4609,362.51,253.80,0.9570
009999,0.00000,0.2046,0.0049,0.555827,0.020628,62.0346,5.7010,60.5026,361.99,263.94,0.8131
009999,0.00000,0.3411,0.0058,0.616617,0.028688,65.8474,9.4602,63.7984,361.53,274.25,0.7171
009999,0.00000,0.4775,0.0066,0.656833,0.035578,69.3254,13.4328,66.3377,361.12,283.48,0.6571
009999,0.00000,0.6139,0.0072,0.679413,0.041776,72.5396,17.2640,68.1576,360.72,290.62,0.6245
009999,0.00000,0.7504,0.0075,0.688213,0.047647,75.5392,20.6844,69.3625,360.35,295.24,0.6125
009999,0.00000,0.8868,0.0075,0.686799,0.053392,78.3605,23.5629,70.0980,359.99,297.53,0.6157
009999,0.00000,1.0232,0.0074,0.678056,0.059077,81.0303,25.8887,70.5114,359.64,298.13,0.6302
009999,0.00000,1.1597,0.0071,0.664193,0.064699,83.5697,27.7214,70.7244,359.32,297.88,0.6530
009999,0.00000,1.2961,0.0068,0.646880,0.070214,85.9954,29.1456,70.8226,359.01,297.21,0.6818
009999,0.00000,1.4325,0.0065,0.627376,0.075568,88.3203,30.2440,70.8595,358.71,296.34,0.7151
009999,0.00000,1.5690,0.0061,0.606635,0.080709,90.5555,31.0876,70.8648,358.43,295.41,0.7516
009999,0.00000,1.7054,0.0058,0.585383,0.085586,92.7092,31.7321,70.8544,358.16,294.49,0.7905
009999,0.00000,1.8418,0.0056,0.564183,0.090158,94.7880,32.2201,70.8367,357.90,293.62,0.8313
009999,0.00000,1.9783,0.0053,0.543474,0.094385,96.7954,32.5833,70.8161,357.64,292.83,0.8734
009999,0.00000,2.1147,0.0051,0.523598,0.098234,98.7327,32.8452,70.7949,357.39,292.09,0.9165
009999,0.00000,2.2511,0.0049,0.504812,0.101680,100.5984,33.0233,70.7742,357.15,291.40,0.9604
009999,0.00000,2.3876,0.0047,0.487289,0.104706,102.3883,33.1314,70.7540,356.91,290.74,1.0049
009999,0.00000,2.5240,0.0046,0.471126,0.107311,104.0960,33.1797,70.7337,356.67,290.10,1.0498
009999,0.00000,2.6604,0.0044,0.456335,0.109507,105.7142,33.1769,70.7128,356.44,289.46,1.0951
009999,0.00000,2.7969,0.0043,0.442857,0.111318,107.2351,33.1301,70.6907,356.21,288.82,1.1406
009999,0.00000,2.9333,0.0042,0.430572,0.112783,108.6520,33.0454,70.6675,355.98,288.16,1.1863
009999,0.00000,3.0697,0.0041,0.419310,0.113949,109.9599,32.9283,70.6430,355.76,287.48,1.2322
009999,0.00000,3.2062,0.0041,0.408879,0.114866,111.1563,32.7836,70.6176,355.54,286.79,1.2782
009999,0.00000,3.3426,0.0040,0.399075,0.115586,112.2415,32.6156,70.5917,355.32,286.07,1.3242
009999,0.00000,3.4790,0.0039,0.389710,0.116157,113.2182,32.4285,70.5656,355.10,285.35,1.3704
009999,0.00000,3.6155,0.0039,0.380614,0.116621,114.0920,32.2257,70.5395,354.88,284.61,1.4166
009999,0.00000,3.7519,0.0038,0.371654,0.117013,114.8695,32.0105,70.5139,354.66,283.86,1.4630
009999,0.00000,3.8883,0.0037,0.362734,0.117357,115.5586,31.7860,70.4884,354.45,283.11,1.5095
009999,0.00000,4.0248,0.0037,0.353792,0.117674,116.1683,31.5546,70.4630,354.23,282.35,1.5561
009999,0.00000,4.1612,0.0036,0.344801,0.117972,116.7071,31.3183,70.4376,354.02,281.61,1.6029
009999,0.00000,4.2976,0.0036,0.335759,0.118257,117.1836,31.0794,70.4121,353.80,280.86,1.6498
009999,0.00000,4.4341,0.0035,0.326687,0.118531,117.6056,30.8389,70.3859,353.58,280.13,1.6969
009999,0.00000,4.5705,0.0035,0.317614,0.118791,117.9801,30.5985,70.3590,353.36,279.41,1.7443
009999,0.00000,4.7069,0.0034,0.308579,0.119034,118.3136,30.3590,70.3313,353.15,278.71,1.7919
009999,0.00000,4.8434,0.0034,0.299622,0.119257,118.6117,30.1213,70.3026,352.93,278.02,1.8398
009999,0.00000,4.9798,0.0033,0.290777,0.119455,118.8788,29.8862,70.2728,352.71,277.35,1.8879
009999,0.00000,5.1162,0.0033,0.282079,0.119625,119.1193,29.6538,70.2423,352.49,276.70,1.9364
009999,0.00000,5.2527,0.0032,0.273552,0.119765,119.3362,29.4245,70.2112,352.27,276.07,1.9851
009999,0.00000,5.3891,0.0032,0.265218,0.119873,119.5325,29.1987,70.1798,352.05,275.47,2.0342
009999,0.00000,5.5255,0.0032,0.257092,0.119949,119.7107,28.9765,70.1483,351.84,274.88,2.0836
009999,0.00000,5.6620,0.0031,0.249185,0.119992,119.8723,28.7580,70.1170,351.62,274.32,2.1334
009999,0.00000,5.7984,0.0031,0.241503,0.120003,120.0193,28.5430,70.0863,351.41,273.77,2.1835
009999,0.00000,5.9348,0.0031,0.234049,0.119983,120.1531,28.3319,70.0562,351.19,273.25,2.2340
009999,0.00000,6.0713,0.0030,0.226825,0.119931,120.2748,28.1243,70.0267,350.98,272.76,2.2848
009999,0.00000,6.2077,0.0030,0.219830,0.119850,120.3855,27.9203,69.9979,350.77,272.28,2.3360
009999,0.00000,6.3441,0.0030,0.213063,0.119740,120.4859,27.7197,69.9698,350.56,271.82,2.3875
009999,0.00000,6.4806,0.0029,0.206519,0.119604,120.5772,27.5226,69.9422,350.34,271.39,2.4393
009999,0.00000,6.6170,0.0029,0.200197,0.119442,120.6596,27.3286,69.9151,350.14,270.97,2.4914
009999,0.00000,6.7534,0.0029,0.194091,0.119255,120.7339,27.1377,69.8881,349.93,270.58,2.5439
009999,0.00000,6.8899,0.0029,0.188197,0.119045,120.8009,26.9498,69.8613,349.72,270.20,2.5967
009999,0.00000,7.0263,0.0028,0.182510,0.118814,120.8608,26.7648,69.8345,349.52,269.84,2.6497
009999,0.00000,7.1627,0.0028,0.177025,0.118562,120.9142,26.5824,69.8073,349.31,269.50,2.7030
009999,0.00000,7.2992,0.0028,0.171737,0.118291,120.9613,26.4026,69.7800,349.11,269.17,2.7566
009999,0.00000,7.4356,0.0028,0.166641,0.118002,121.0028,26.2253,69.7522,348.90,268.86,2.8103
009999,0.00000,7.5720,0.0028,0.161731,0.117696,121.0387,26.0502,69.7239,348.70,268.56,2.8643
009999,0.00000,7.7085,0.0028,0.157003,0.117374,121.0697,25.8773,69.6952,348.50,268.27,2.9184
009999,0.00000,7.8449,0.0027,0.152450,0.117038,121.0957,25.7066,69.6658,348.30,268.00,2.9727
009999,0.00000,7.9813,0.0027,0.148067,0.116687,121.1172,25.5376,69.6359,348.10,267.74,3.0271
009999,0.00000,8.1178,0.0027,0.143849,0.116323,121.1346,25.3705,69.6057,347.90,267.49,3.0817
009999,0.00000,8.2542,0.0027,0.139791,0.115947,121.1477,25.2052,69.5750,347.71,267.25,3.1363
009999,0.00000,8.3906,0.0027,0.135887,0.115560,121.1572,25.0413,69.5441,347.51,267.02,3.1909
009999,0.00000,8.5271,0.0027,0.132131,0.115162,121.1629,24.8791,69.5132,347.31,266.80,3.2456
009999,0.00000,8.6635,0.0026,0.128520,0.114754,121.1654,24.7181,69.4822,347.12,266.58,3.3003
009999,0.00000,8.7999,0.0026,0.125048,0.114336,121.1646,24.5585,69.4514,346.93,266.37,3.3549
009999,0.00000,8.9364,0.0026,0.121709,0.113910,121.1608,24.4001,69.4209,346.73,266.17,3.4095
009999,0.00000,9.0728,0.0026,0.118500,0.113475,121.1541,24.2427,69.3908,346.54,265.97,3.4640
