   7.8600000000000000e-05	   2.1127210629099998e-03	
   7.8799999999999991e-05	   2.1134684901400001e-03	
   7.8999999999999996e-05	   2.1142162819600000e-03	
   7.9200000000000014e-05	   2.1149507102900000e-03	
   7.9400000000000006e-05	   2.1156557781400001e-03	
   7.9600000000000010e-05	   2.1163611932299999e-03	
   7.9800000000000002e-05	   2.1170669520800003e-03	
   8.0000000000000007e-05	   2.1177730511900000e-03	
   8.0199999999999998e-05	   2.1184794870700002e-03	
   8.0400000000000003e-05	   2.1191862561900001e-03	
   8.0600000000000008e-05	   2.1198933550599999e-03	
   8.0799999999999999e-05	   2.1206007801300004e-03	
   8.1000000000000004e-05	   2.1213085278800003e-03	
   8.1199999999999995e-05	   2.1220165947699998e-03	
   8.1400000000000000e-05	   2.1227249772500000e-03	
   8.1600000000000005e-05	   2.1234336717600001e-03	
   8.1799999999999996e-05	   2.1241426747500001e-03	
   8.2000000000000001e-05	   2.1248519826400003e-03	
   8.2199999999999992e-05	   2.1255526614000000e-03	
   8.2399999999999997e-05	   2.1262225666400002e-03	
   8.2600000000000002e-05	   2.1268927594600001e-03	
   8.2800000000000007e-05	   2.1275632362600001e-03	
   8.3000000000000012e-05	   2.1282339934299999e-03	
   8.3200000000000003e-05	   2.1289050273400000e-03	
   8.3400000000000008e-05	   2.1295763343699998e-03	
   8.3599999999999999e-05	   2.1302479108700001e-03	
   8.3800000000000004e-05	   2.1309197532000004e-03	
   8.4000000000000009e-05	   2.1315918577300003e-03	
   8.4200000000000000e-05	   2.1322642207800002e-03	
   8.4400000000000005e-05	   2.1329368387100001e-03	
   8.4599999999999996e-05	   2.1336097078499998e-03	
   8.4800000000000001e-05	   2.1342828245100001e-03	
   8.5000000000000006e-05	   2.1349561850299999e-03	
   8.5199999999999997e-05	   2.1356297857199999e-03	
   8.5400000000000002e-05	   2.1362885151400002e-03	
   8.5599999999999994e-05	   2.1369257122900000e-03	
   8.5799999999999998e-05	   2.1375631323699998e-03	
   8.5999999999999990e-05	   2.1382007716899999e-03	
   8.6199999999999995e-05	   2.1388386265000000e-03	
   8.6400000000000013e-05	   2.1394766931000001e-03	
   8.6600000000000004e-05	   2.1401149677400004e-03	
   8.6800000000000009e-05	   2.1407534466999999e-03	
   8.7000000000000001e-05	   2.1413921262199999e-03	
   8.7200000000000005e-05	   2.1420310025700002e-03	
   8.7400000000000010e-05	   2.1426700719999999e-03	
   8.7600000000000002e-05	   2.1433093307400004e-03	
   8.7800000000000006e-05	   2.1439487750300004e-03	
   8.7999999999999998e-05	   2.1445884011200003e-03	
   8.8200000000000003e-05	   2.1452282052200002e-03	
   8.8400000000000007e-05	   2.1458681835800002e-03	
   8.8599999999999999e-05	   2.1465083324000000e-03	
   8.8800000000000004e-05	   2.1471195269400002e-03	
   8.8999999999999995e-05	   2.1477259813199997e-03	
   8.9200000000000000e-05	   2.1483325890799998e-03	
   8.9399999999999991e-05	   2.1489393464300000e-03	
   8.9599999999999996e-05	   2.1495462495600003e-03	
   8.9800000000000001e-05	   2.1501532946699999e-03	
